Merge 2015,Song1,Song2,Artist1,Artist2,Album1,Album2,Popularity,Preview_URL
17,La Loose,6hRWtIqE02IitQmV189hwg,Waxahatchee,5IWCU0V9evBlW4gIeGY4zF,Ivy Tripp,0Q31RwMIh0WOxqJDa0F31q,33,https://p.scdn.co/mp3-preview/3f1ccc7dea7e2d6ee6fcf67759fe08065446f241?cid=fa83a2fec7c440b7a2795d600d6b2c7e
18,Air,5ThQC1HTthOfzxRaqAJWJN,Waxahatchee,5IWCU0V9evBlW4gIeGY4zF,Ivy Tripp,0Q31RwMIh0WOxqJDa0F31q,25,https://p.scdn.co/mp3-preview/bd30c12f7a513390a1b2d09ae6f9b1da5c68daaa?cid=fa83a2fec7c440b7a2795d600d6b2c7e
19,Under a Rock,2J42drQGMeBF4m2T17liO7,Waxahatchee,5IWCU0V9evBlW4gIeGY4zF,Ivy Tripp,0Q31RwMIh0WOxqJDa0F31q,26,https://p.scdn.co/mp3-preview/5ae39106414501a011a8ff59a01f6349682fc122?cid=fa83a2fec7c440b7a2795d600d6b2c7e
20,Glory (Keith Sweaty Remix),7cezm4fvTu9a93w2c6v0YN,Wye Oak,5SjNVG3L9mgWQPsfp1sFDB,Shriek (Deluxe Version),09sdJjMX4JGdAj6VmC6LLv,27,https://p.scdn.co/mp3-preview/d191da99140985cb191cfc4f09f8911d0bb512ea?cid=fa83a2fec7c440b7a2795d600d6b2c7e
21,Sick Talk (Matmos Remix),7rSrwYVCpOMKVbrJQPJJY9,Wye Oak,5SjNVG3L9mgWQPsfp1sFDB,Shriek (Deluxe Version),09sdJjMX4JGdAj6VmC6LLv,11,https://p.scdn.co/mp3-preview/dc469e9e21829d50e97247a3461b79201331d6fa?cid=fa83a2fec7c440b7a2795d600d6b2c7e
22,Despicable Animal (Moss of Aura / Future Islands Remix),2Y4KFHSLpYTPp118wrQ5iQ,Wye Oak,5SjNVG3L9mgWQPsfp1sFDB,Shriek (Deluxe Version),09sdJjMX4JGdAj6VmC6LLv,12,https://p.scdn.co/mp3-preview/e24939fe817169c9318e5f3cbe02c46bca450a47?cid=fa83a2fec7c440b7a2795d600d6b2c7e
23,Turn Around,51ofYIgHYVUL27QNpttCVU,Mikal Cronin,6QobJ3vnalBTlsdOrvQTIt,MCIII,0Gd8BpEE1vdccvXMllOWGK,19,https://p.scdn.co/mp3-preview/209de8a929aa7c059fd13ea5c1f02aa6ef6c3ff6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
24,Made My Mind Up,7gfu53veFZpTpl5bCi7DG8,Mikal Cronin,6QobJ3vnalBTlsdOrvQTIt,MCIII,0Gd8BpEE1vdccvXMllOWGK,17,https://p.scdn.co/mp3-preview/fedea8994eb48d2d89785a63b08b2d95fa626731?cid=fa83a2fec7c440b7a2795d600d6b2c7e
25,Say,1am3mNFVMLWeIOBbEgFcRf,Mikal Cronin,6QobJ3vnalBTlsdOrvQTIt,MCIII,0Gd8BpEE1vdccvXMllOWGK,17,https://p.scdn.co/mp3-preview/ebfd73b530939e3008f1daf85ba2a6986452982d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
26,Your Hologram,7kfgPEOKMQgT47DjU8fLbs,Mac McCaughan,3pLUCmcxLXGeLoYI5rw3O4,Non-Believers,4RPRmfSobFWkd1eFEbMKwy,6,https://p.scdn.co/mp3-preview/06339f4662a96aaff2b8afd78b578f956e21d469?cid=fa83a2fec7c440b7a2795d600d6b2c7e
27,Lost Again,069sL6pCmmmhhaeAvgV97J,Mac McCaughan,3pLUCmcxLXGeLoYI5rw3O4,Non-Believers,4RPRmfSobFWkd1eFEbMKwy,7,https://p.scdn.co/mp3-preview/5daa3eba388d5739170737a8c9d92820adfe5d72?cid=fa83a2fec7c440b7a2795d600d6b2c7e
28,Come Upstairs,3hYgrYr3xy8dhymzxiW6Af,Mac McCaughan,3pLUCmcxLXGeLoYI5rw3O4,Non-Believers,4RPRmfSobFWkd1eFEbMKwy,2,https://p.scdn.co/mp3-preview/f01c72a0bc69de96f8af883d81b6d376f4af335b?cid=fa83a2fec7c440b7a2795d600d6b2c7e
29,Blood Capsules,0VTvfl1U1B2Bs097N4ZHco,The Mountain Goats,3hyGGjxu73JuzBa757H6R5,Blood Capsules / Dub Capsules,4ean20x8mNzBnLxJIqoDfu,14,https://p.scdn.co/mp3-preview/6c1841759f3e5f86b03d11c4450bd611a8f599e8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
30,Dub Capsules,0LQtCG8UDAW5BbgpodQNER,The Mountain Goats,3hyGGjxu73JuzBa757H6R5,Blood Capsules / Dub Capsules,4ean20x8mNzBnLxJIqoDfu,6,https://p.scdn.co/mp3-preview/2e0f2e4bbdb1f686a673d762c72d26ec5665e886?cid=fa83a2fec7c440b7a2795d600d6b2c7e
31,You Must Be Kidding,7GRvQHNbkoAEiDcX1iLxw0,Will Butler,1POwuKLQ9xhMZzIYElNtWp,Policy (Deluxe Version),0vQ671QsneNp0OF7xl0c1p,8,https://p.scdn.co/mp3-preview/cb8938478ce2c3d8b6dcf7c842665839a009fba9?cid=fa83a2fec7c440b7a2795d600d6b2c7e
32,Madonna Can't Save Me Now,0OOvEkgZT1iNl7tV4vsAap,Will Butler,1POwuKLQ9xhMZzIYElNtWp,Policy (Deluxe Version),0vQ671QsneNp0OF7xl0c1p,8,https://p.scdn.co/mp3-preview/e4238bb96e6a519c2a1e93697ebcca41a8498b65?cid=fa83a2fec7c440b7a2795d600d6b2c7e
33,By the Waters of Babylon,4nStXYT3FcocMtG7DYo6uc,Will Butler,1POwuKLQ9xhMZzIYElNtWp,Policy (Deluxe Version),0vQ671QsneNp0OF7xl0c1p,7,https://p.scdn.co/mp3-preview/1849ba09821b606ad3baa1b54e3ff3724d300eeb?cid=fa83a2fec7c440b7a2795d600d6b2c7e
34,Man of Oran,28XdoV8N3XAKEjMXFKj4dO,William Tyler,3iexGtoBAyCUbxOKeru5py,Deseret Canyon,713XcLoxapLLLUY2Wh7Z68,19,https://p.scdn.co/mp3-preview/5c06440e530405556fa2e8300c92e920c290b15b?cid=fa83a2fec7c440b7a2795d600d6b2c7e
35,The Sleeping Prophet,0nfd2ldl00KbgaxFvd1P2Q,William Tyler,3iexGtoBAyCUbxOKeru5py,Deseret Canyon,713XcLoxapLLLUY2Wh7Z68,18,https://p.scdn.co/mp3-preview/82d5a8ef3093b85e5db32808e2501649c7e2b03d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
36,Waltz of the Circassian Beauties,7mjjJNWtcDdTxSwy3SDhlr,William Tyler,3iexGtoBAyCUbxOKeru5py,Deseret Canyon,713XcLoxapLLLUY2Wh7Z68,32,https://p.scdn.co/mp3-preview/042edd22cda3f5c94f7406c70470421c0db65557?cid=fa83a2fec7c440b7a2795d600d6b2c7e
37,Hello Hawk,4CsFhRMh2P5AnDi8eKFvpc,Superchunk,7lmde7T1WJPFwv1eR6melP,Come Pick Me Up (Remastered),1x9eTHa16MLR3c1TmZ2SRA,31,https://p.scdn.co/mp3-preview/72ce048e2435f025189b167652915c6edb20e431?cid=fa83a2fec7c440b7a2795d600d6b2c7e
38,1000 Pounds,1isMrjb8dFfxpYBrhbRpoL,Superchunk,7lmde7T1WJPFwv1eR6melP,Come Pick Me Up (Remastered),1x9eTHa16MLR3c1TmZ2SRA,19,https://p.scdn.co/mp3-preview/ae52943e5f06f2b43c74c90044d6cfc639e0db39?cid=fa83a2fec7c440b7a2795d600d6b2c7e
39,Fired Up,2K2fKcuM3xdOF1VZIXWmxA,Titus Andronicus,5lJ4XQ2hlPlxACN7q3xKL1,The Most Lamentable Tragedy,6tcFu0TqSurn0s4unYDXSO,22,https://p.scdn.co/mp3-preview/579ba82a4d8c8e7c50ee6a85b5f1104d93d641e4?cid=fa83a2fec7c440b7a2795d600d6b2c7e
40,Dimed Out,1oTSNSx3Afa5gO9G7RX2hL,Titus Andronicus,5lJ4XQ2hlPlxACN7q3xKL1,The Most Lamentable Tragedy,6tcFu0TqSurn0s4unYDXSO,31,https://p.scdn.co/mp3-preview/f52a2cf971743f44ac65d8a0f781c1ab6366d803?cid=fa83a2fec7c440b7a2795d600d6b2c7e
41,Fatal Flaw,2fQq5tkecQxNEBPYE9350M,Titus Andronicus,5lJ4XQ2hlPlxACN7q3xKL1,The Most Lamentable Tragedy,6tcFu0TqSurn0s4unYDXSO,22,https://p.scdn.co/mp3-preview/b542f20c7eddc792af8e720a544bc2086efff7ba?cid=fa83a2fec7c440b7a2795d600d6b2c7e
42,Forces From Above (DJ johnedwardcollins@gmail.com Remix),4aB7B7AfhGv0W6byKEDSwN,Destroyer,22ojy4H4ZVpowC4lRRC8In,"""Forces From Above (DJ johnedwardcollins@gmail.com Remix)"" b/w ""Times Square, Poison Season""",3Pn9zQZw6dG8tIIaxSjC8i,1,https://p.scdn.co/mp3-preview/d8d539e35b653c3e980f28a22595bd1a5eb8c083?cid=fa83a2fec7c440b7a2795d600d6b2c7e
43,"Times Square, Poison Season",1qD66wqdKrvQIruyndavvQ,Destroyer,22ojy4H4ZVpowC4lRRC8In,"""Forces From Above (DJ johnedwardcollins@gmail.com Remix)"" b/w ""Times Square, Poison Season""",3Pn9zQZw6dG8tIIaxSjC8i,1,https://p.scdn.co/mp3-preview/f7f53a33fb69f63202c4bcbf15f15d3387460016?cid=fa83a2fec7c440b7a2795d600d6b2c7e
44,Neighborhood Watch,24iA2COPgjJh8ThP6Xqf37,Mike Krol,2c34ZzVmfwzsNHc05x3uzR,Turkey,17eMy3bqqafFN6g0MYvMl3,27,https://p.scdn.co/mp3-preview/36feeb939e42928000085847018b17e89ff21994?cid=fa83a2fec7c440b7a2795d600d6b2c7e
45,This Is the News,1J12h9aexJRcdEOsiObgEp,Mike Krol,2c34ZzVmfwzsNHc05x3uzR,Turkey,17eMy3bqqafFN6g0MYvMl3,22,https://p.scdn.co/mp3-preview/ac5cedfe018064fab74cdd469477bfd5bb0b01c4?cid=fa83a2fec7c440b7a2795d600d6b2c7e
46,Suburban Wasteland,3ipn8dIqaHCZ48S42IGZnk,Mike Krol,2c34ZzVmfwzsNHc05x3uzR,Turkey,17eMy3bqqafFN6g0MYvMl3,22,https://p.scdn.co/mp3-preview/6736b3dfd758d5003a50de3738ccebcf9d63330f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
47,Dream Lover,3OHcXfMOxIfroDvYrLkaS3,Destroyer,22ojy4H4ZVpowC4lRRC8In,Poison Season,1W2B8qW1EDywGkYE6UYDKB,25,https://p.scdn.co/mp3-preview/c359c7ab4eafe3e012fbb2a8e50439f6d379f0fd?cid=fa83a2fec7c440b7a2795d600d6b2c7e
48,Times Square,6zNf98mC8w5wh9V4XKShzj,Destroyer,22ojy4H4ZVpowC4lRRC8In,Poison Season,1W2B8qW1EDywGkYE6UYDKB,26,https://p.scdn.co/mp3-preview/6afba9fb3673445491b28c0f662cf2e9ed5124f6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
49,Forces From Above,5DCDYxVirIF6Tt35xjlWO5,Destroyer,22ojy4H4ZVpowC4lRRC8In,Poison Season,1W2B8qW1EDywGkYE6UYDKB,19,https://p.scdn.co/mp3-preview/1d689efd2ce633600a3952486f5f7118a1cf2e37?cid=fa83a2fec7c440b7a2795d600d6b2c7e
50,Reflections After Jane,7hF0PzLu4Ft1grlUJrZEou,The Clientele,3xZBpeXHkSjTKQIR1OeKN0,Alone and Unreal: The Best of the Clientele (Deluxe Version),20bZ90rNXEqkgYvxUIrx0z,7,https://p.scdn.co/mp3-preview/bd794b8bf67fd91ac029937f3c764e4abc08f9ec?cid=fa83a2fec7c440b7a2795d600d6b2c7e
51,We Could Walk Together,2tGrQmevyAm0SUPvdLGRBd,The Clientele,3xZBpeXHkSjTKQIR1OeKN0,Alone and Unreal: The Best of the Clientele (Deluxe Version),20bZ90rNXEqkgYvxUIrx0z,11,https://p.scdn.co/mp3-preview/e7bca1527df68aa9cb8e065e2944d71d433b26d8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
52,Sympathy for the Auto Industry,6XytKbLhdjtpOIv5LgPGh2,HeCTA,5hokuav35Jh2qn4RKDDBkL,The Diet,0vmRRxHcaSiP7TclM9VrZs,8,https://p.scdn.co/mp3-preview/c5849b01bf40fc9359d0e1e925597a7d48466f5f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
53,The Concept,5Cl5PDD4u1q95d1VM1EgIl,HeCTA,5hokuav35Jh2qn4RKDDBkL,The Diet,0vmRRxHcaSiP7TclM9VrZs,0,https://p.scdn.co/mp3-preview/a96aecaa17537be1b6f87c2954a66849d5bb10c2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
54,Till Someone Gets Hurt,5ZBspRZALBXt59hTetgKrw,HeCTA,5hokuav35Jh2qn4RKDDBkL,The Diet,0vmRRxHcaSiP7TclM9VrZs,1,https://p.scdn.co/mp3-preview/ac32007b76ee33a1fb7f5686ca82b20e64ae3825?cid=fa83a2fec7c440b7a2795d600d6b2c7e
55,Sleep In,6p1qQzLFaJ8st27GqTB3Bm,Telekinesis,3faZppLa0MVUYBlyp7zDAo,Ad Infinitum,0KelrbMD3nXUCraeDa4DSM,36,https://p.scdn.co/mp3-preview/c98143b3f3698773a6fcf81f781d03847f5b2524?cid=fa83a2fec7c440b7a2795d600d6b2c7e
56,In a Future World,1BNLOs1XIkG8TuTEDg9acH,Telekinesis,3faZppLa0MVUYBlyp7zDAo,Ad Infinitum,0KelrbMD3nXUCraeDa4DSM,16,https://p.scdn.co/mp3-preview/72fe9355c8caf8c5aa04a0c4c975a663b224c095?cid=fa83a2fec7c440b7a2795d600d6b2c7e
57,Sylvia,1KsvgWOuc83wpjXxkDxk2O,Telekinesis,3faZppLa0MVUYBlyp7zDAo,Ad Infinitum,0KelrbMD3nXUCraeDa4DSM,15,https://p.scdn.co/mp3-preview/b59b1060ee5264b7807fb7afafb1f0f55ab41cfa?cid=fa83a2fec7c440b7a2795d600d6b2c7e
58,Calvander,1DJm0LchtbTvk0duJMEaJW,Mount Moriah,0NIClyUOoNPl2GQouxBYH7,Calvander EP,6dktCMSOPSvx6xNEyhziOS,3,https://p.scdn.co/mp3-preview/0608dc3424e579af16f3b4560b0bf0372dfad076?cid=fa83a2fec7c440b7a2795d600d6b2c7e
59,Baby Blue (Garage Demo),3C7LVddhWh8GzlbHLa9cKR,Mount Moriah,0NIClyUOoNPl2GQouxBYH7,Calvander EP,6dktCMSOPSvx6xNEyhziOS,3,https://p.scdn.co/mp3-preview/e4d89dd730c5e22f25667d7d2c5d53b42e254e2e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
60,The Two Sides of Monsieur Valentine,6jB7Er6az1vwSxFMkjqoRR,Spoon,0K1q0nXQ8is36PzOKAMbNe,Gimme Fiction (Deluxe Edition),3VfwgheyI86T9yto1b1M5H,22,https://p.scdn.co/mp3-preview/4d21fce768e6ba36079a7d188f601ac25decdc91?cid=fa83a2fec7c440b7a2795d600d6b2c7e
61,Sister Jack (Piano Demo),10hMBLIdztezEBY8HVnpVk,Spoon,0K1q0nXQ8is36PzOKAMbNe,Gimme Fiction (Deluxe Edition),3VfwgheyI86T9yto1b1M5H,17,https://p.scdn.co/mp3-preview/83fc97afc62521460511e82b275e570ee9a78892?cid=fa83a2fec7c440b7a2795d600d6b2c7e
62,Dear Mr. Landlord (Home Demo),7nWJNFNiOyUtzv0tUzqKoe,Spoon,0K1q0nXQ8is36PzOKAMbNe,Gimme Fiction (Deluxe Edition),3VfwgheyI86T9yto1b1M5H,15,https://p.scdn.co/mp3-preview/823b75028dc45fdc122d95d64e4b3e9f877a2ced?cid=fa83a2fec7c440b7a2795d600d6b2c7e
